date,code,close,name,industry,hs300_close,year_month,cpi_yoy,m2_yoy,return,hs300_return
2023-05-30,002352,150.44,顺丰控股,物流,3837.753,2023-05,0.1,12.4,-0.010263157894736863,0.0009940160805772535
2023-05-31,002352,149.93,顺丰控股,物流,3798.543,2023-05,0.1,12.4,-0.003390055836213768,-0.01021691599224861
2023-06-01,002352,149.69,顺丰控股,物流,3806.868,2023-06,0.2,11.6,-0.0016007470152739067,0.0021916297906854343
2023-06-02,002352,153.86,顺丰控股,物流,3861.834,2023-06,0.2,11.6,0.02785757231612007,0.014438640898502442
2023-06-05,002352,153.05,顺丰控股,物流,3844.249,2023-06,0.2,11.6,-0.005264526192642727,-0.004553535962446897
2023-06-06,002352,152.42,顺丰控股,物流,3808.163,2023-06,0.2,11.6,-0.00411630186213674,-0.00938700901008227
2023-06-07,002352,150.29,顺丰控股,物流,3789.342,2023-06,0.2,11.6,-0.01397454402309406,-0.004942277943459805
2023-06-08,002352,152.09,顺丰控股,物流,3820.187,2023-06,0.2,11.6,0.01197684476678429,0.008139935640541163
2023-06-09,002352,152.18,顺丰控股,物流,3836.703,2023-06,0.2,11.6,0.000591754881977824,0.004323348569062135
2023-06-12,002352,154.28,顺丰控股,物流,3844.432,2023-06,0.2,11.6,0.013799448022079108,0.0020144900452288006
2023-06-13,002352,154.22,顺丰控股,物流,3864.907,2023-06,0.2,11.6,-0.0003889032927145708,0.005325884291879968
2023-06-14,002352,155.36,顺丰控股,物流,3864.025,2023-06,0.2,11.6,0.0073920373492415425,-0.0002282073022714659
2023-06-15,002352,156.89,顺丰控股,物流,3925.499,2023-06,0.2,11.6,0.009848094747682667,0.015909317356901154
2023-06-16,002352,157.25,顺丰控股,物流,3963.351,2023-06,0.2,11.6,0.00229460131302206,0.009642595756615968
2023-06-19,002352,154.64,顺丰控股,物流,3930.908,2023-06,0.2,11.6,-0.016597774244833108,-0.00818574988690135
2023-06-20,002352,153.5,顺丰控股,物流,3924.238,2023-06,0.2,11.6,-0.007371960682876266,-0.0016968089815381227
2023-06-21,002352,151.25,顺丰控股,物流,3864.032,2023-06,0.2,11.6,-0.014657980456026065,-0.015342086794939425
2023-06-26,002352,149.18,顺丰控股,物流,3809.696,2023-06,0.2,11.6,-0.01368595041322307,-0.014061995345794331
2023-06-27,002352,150.47,顺丰控股,物流,3845.433,2023-06,0.2,11.6,0.008647271752245667,0.009380538499659918
2023-06-28,002352,150.05,顺丰控股,物流,3840.799,2023-06,0.2,11.6,-0.002791254070578786,-0.0012050658534422665
2023-06-29,002352,142.22,顺丰控股,物流,3821.844,2023-06,0.2,11.6,-0.05218260579806744,-0.004935171041233866
2023-06-30,002352,143.21,顺丰控股,物流,3842.452,2023-06,0.2,11.6,0.006961046266348081,0.005392161480165081
2023-07-03,002352,146.99,顺丰控股,物流,3892.882,2023-07,0.0,11.3,0.0263948048320648,0.01312443200331459
2023-07-04,002352,146.3,顺丰控股,物流,3899.013,2023-07,0.0,11.3,-0.004694196884141744,0.0015749257234101144
2023-07-05,002352,144.38,顺丰控股,物流,3868.805,2023-07,0.0,11.3,-0.013123718386876426,-0.007747601764856893
2023-07-06,002352,142.58,顺丰控股,物流,3842.755,2023-07,0.0,11.3,-0.012467100706468948,-0.006733345309468897
2023-07-07,002352,143.21,顺丰控股,物流,3825.699,2023-07,0.0,11.3,0.004418572029737611,-0.004438482286796885
2023-07-10,002352,147.23,顺丰控股,物流,3844.327,2023-07,0.0,11.3,0.028070665456322752,0.004869175541515558
2023-07-11,002352,149.93,顺丰控股,物流,3869.486,2023-07,0.0,11.3,0.018338653806968752,0.006544448482139975
2023-07-12,002352,148.79,顺丰控股,物流,3843.437,2023-07,0.0,11.3,-0.007603548322550613,-0.006731901859833522
2023-07-13,002352,149.75,顺丰控股,物流,3898.423,2023-07,0.0,11.3,0.006452046508502063,0.014306465801312784
2023-07-14,002352,150.14,顺丰控股,物流,3899.103,2023-07,0.0,11.3,0.0026043405676126063,0.00017442950649537714
2023-07-17,002352,148.97,顺丰控股,物流,3867.175,2023-07,0.0,11.3,-0.007792726788330762,-0.008188550033174313
2023-07-18,002352,148.58,顺丰控股,物流,3854.939,2023-07,0.0,11.3,-0.0026179767738470083,-0.003164066792943232
2023-07-19,002352,149.24,顺丰控股,物流,3850.866,2023-07,0.0,11.3,0.004442051420110449,-0.0010565666538432383
2023-07-20,002352,149.9,顺丰控股,物流,3823.695,2023-07,0.0,11.3,0.0044224068614311385,-0.00705581549708556
2023-07-21,002352,148.4,顺丰控股,物流,3821.91,2023-07,0.0,11.3,-0.010006671114076049,-0.00046682593669222783
2023-07-24,002352,147.02,顺丰控股,物流,3805.221,2023-07,0.0,11.3,-0.009299191374663063,-0.004366664835121714
2023-07-25,002352,152.39,顺丰控股,物流,3915.115,2023-07,0.0,11.3,0.03652564276969095,0.02887979436673982
2023-07-26,002352,152.84,顺丰控股,物流,3907.013,2023-07,0.0,11.3,0.0029529496686135914,-0.0020694155854936724
2023-07-27,002352,154.31,顺丰控股,物流,3902.346,2023-07,0.0,11.3,0.00961790107301752,-0.001194518677055778
2023-07-28,002352,157.19,顺丰控股,物流,3992.738,2023-07,0.0,11.3,0.018663728857494677,0.023163502159982752
2023-07-31,002352,157.19,顺丰控股,物流,4014.63,2023-07,0.0,11.3,0.0,0.005482954303538179
2023-08-01,002352,157.31,顺丰控股,物流,3998.001,2023-08,-0.3,10.7,0.0007634073414339859,-0.004142100268268778
2023-08-02,002352,154.13,顺丰控股,物流,3969.895,2023-08,-0.3,10.7,-0.020214862373657105,-0.007030013249121336
2023-08-03,002352,156.2,顺丰控股,物流,4004.984,2023-08,-0.3,10.7,0.013430221241808926,0.00883877281389056
2023-08-04,002352,155.21,顺丰控股,物流,4020.579,2023-08,-0.3,10.7,-0.006338028169013965,0.003893898202839363
2023-08-07,002352,154.13,顺丰控股,物流,3990.153,2023-08,-0.3,10.7,-0.006958314541588906,-0.007567566760906974
2023-08-08,002352,153.62,顺丰控股,物流,3979.732,2023-08,-0.3,10.7,-0.003308895088561581,-0.0026116793015205086
2023-08-09,002352,153.98,顺丰控股,物流,3967.565,2023-08,-0.3,10.7,0.002343444863949884,-0.0030572410403514327
2023-08-10,002352,154.61,顺丰控股,物流,3975.717,2023-08,-0.3,10.7,0.004091440446811534,0.0020546607301958897
2023-08-11,002352,150.92,顺丰控股,物流,3884.254,2023-08,-0.3,10.7,-0.023866502813530976,-0.02300541009332413
2023-08-14,002352,149.27,顺丰控股,物流,3855.906,2023-08,-0.3,10.7,-0.010932944606413808,-0.007298183898375332
2023-08-15,002352,148.82,顺丰控股,物流,3846.536,2023-08,-0.3,10.7,-0.003014671400817459,-0.002430038491602171
2023-08-16,002352,147.02,顺丰控股,物流,3818.334,2023-08,-0.3,10.7,-0.01209514850154536,-0.007331791513195296
2023-08-17,002352,147.56,顺丰控股,物流,3831.101,2023-08,-0.3,10.7,0.0036729696639912213,0.003343604828702773
2023-08-18,002352,146.15,顺丰控股,物流,3784.004,2023-08,-0.3,10.7,-0.009555435077256647,-0.012293332908738352
2023-08-21,002352,141.89,顺丰控股,物流,3729.555,2023-08,-0.3,10.7,-0.02914813547724948,-0.014389255402478485
2023-08-22,002352,140.84,顺丰控股,物流,3758.227,2023-08,-0.3,10.7,-0.00740009866798208,0.007687780445656323
2023-08-23,002352,139.94,顺丰控股,物流,3696.634,2023-08,-0.3,10.7,-0.006390230048281764,-0.01638884505911964
2023-08-24,002352,139.85,顺丰控股,物流,3723.429,2023-08,-0.3,10.7,-0.00064313277118766,0.007248486055151826
2023-08-25,002352,138.38,顺丰控股,物流,3709.152,2023-08,-0.3,10.7,-0.010511262066499771,-0.0038343688035947787
2023-08-28,002352,139.94,顺丰控股,物流,3752.619,2023-08,-0.3,10.7,0.011273305390952393,0.011718851101276018
2023-08-29,002352,141.59,顺丰控股,物流,3790.107,2023-08,-0.3,10.7,0.011790767471773655,0.009989823107541707
2023-08-30,002352,139.49,顺丰控股,物流,3788.51,2023-08,-0.3,10.7,-0.014831555900840399,-0.00042136013574278763
2023-08-31,002352,138.38,顺丰控股,物流,3765.268,2023-08,-0.3,10.7,-0.007957559681697757,-0.006134865685982094
2023-09-01,002352,138.98,顺丰控股,物流,3791.491,2023-09,0.1,10.6,0.004335886688827895,0.006964444496381228
2023-09-04,002352,142.55,顺丰控股,物流,3848.952,2023-09,0.1,10.6,0.025687149230105177,0.015155251588359286
2023-09-05,002352,142.34,顺丰控股,物流,3820.317,2023-09,0.1,10.6,-0.001473167309715917,-0.007439687478565604
2023-09-06,002352,140.87,顺丰控股,物流,3812.028,2023-09,0.1,10.6,-0.01032738513418574,-0.0021697152356728866
2023-09-07,002352,138.02,顺丰控股,物流,3758.475,2023-09,0.1,10.6,-0.02023141903883008,-0.01404842776600801
2023-09-08,002352,136.31,顺丰控股,物流,3739.993,2023-09,0.1,10.6,-0.012389508766845414,-0.0049174199642142424
2023-09-11,002352,138.44,顺丰控股,物流,3767.537,2023-09,0.1,10.6,0.01562614628420511,0.0073647196665875825
2023-09-12,002352,137.6,顺丰控股,物流,3760.605,2023-09,0.1,10.6,-0.006067610517191624,-0.0018399288447598083
2023-09-13,002352,135.47,顺丰控股,物流,3736.651,2023-09,0.1,10.6,-0.015479651162790709,-0.0063697197658355575
2023-09-14,002352,134.18,顺丰控股,物流,3733.508,2023-09,0.1,10.6,-0.00952240348416622,-0.0008411275230145732
2023-09-15,002352,133.28,顺丰控股,物流,3708.777,2023-09,0.1,10.6,-0.0067074079594574565,-0.006624065088383313
2023-09-18,002352,134.09,顺丰控股,物流,3727.711,2023-09,0.1,10.6,0.006077430972388997,0.005105186965945752
2023-09-19,002352,132.32,顺丰控股,物流,3720.502,2023-09,0.1,10.6,-0.01320008949213225,-0.0019338945535208873
2023-09-20,002352,131.09,顺丰控股,物流,3705.69,2023-09,0.1,10.6,-0.009295646916565814,-0.0039811831844197565
2023-09-21,002352,128.39,顺丰控股,物流,3672.445,2023-09,0.1,10.6,-0.020596536730490667,-0.008971338671070694
2023-09-22,002352,131.12,顺丰控股,物流,3738.933,2023-09,0.1,10.6,0.021263338266220178,0.01810455976876435
2023-09-25,002352,129.14,顺丰控股,物流,3714.604,2023-09,0.1,10.6,-0.015100671140939714,-0.006506936604640967
2023-09-26,002352,129.14,顺丰控股,物流,3692.893,2023-09,0.1,10.6,0.0,-0.00584476837907888
2023-09-27,002352,130.04,顺丰控股,物流,3700.495,2023-09,0.1,10.6,0.006969180734087033,0.0020585486771482753
2023-09-28,002352,130.34,顺丰控股,物流,3689.517,2023-09,0.1,10.6,0.002306982466933283,-0.002966630140021853
2023-10-09,002352,130.7,顺丰控股,物流,3684.727,2023-10,0.0,10.3,0.0027620070584624123,-0.0012982729175661234
2023-10-10,002352,130.34,顺丰控股,物流,3657.126,2023-10,0.0,10.3,-0.0027543993879111106,-0.007490649917890724
2023-10-11,002352,130.67,顺丰控股,物流,3667.548,2023-10,0.0,10.3,0.0025318398035905076,0.0028497787606989178
2023-10-12,002352,132.11,顺丰控股,物流,3702.382,2023-10,0.0,10.3,0.011020127037575822,0.009497898868672028
2023-10-13,002352,131.84,顺丰控股,物流,3663.41,2023-10,0.0,10.3,-0.002043751419271933,-0.010526196378439656
2023-10-16,002352,130.34,顺丰控股,物流,3626.597,2023-10,0.0,10.3,-0.011377427184465994,-0.01004883428281289
2023-10-17,002352,129.89,顺丰控股,物流,3639.402,2023-10,0.0,10.3,-0.0034525088230782375,0.0035308582674060673
2023-10-18,002352,127.34,顺丰控股,物流,3610.577,2023-10,0.0,10.3,-0.019631996304565247,-0.007920257229072192
2023-10-19,002352,124.94,顺丰控股,物流,3533.545,2023-10,0.0,10.3,-0.01884718077587566,-0.021335094086069928
2023-10-20,002352,124.28,顺丰控股,物流,3510.589,2023-10,0.0,10.3,-0.005282535617096129,-0.00649659194944463
2023-10-23,002352,125.3,顺丰控股,物流,3474.244,2023-10,0.0,10.3,0.008207273897650413,-0.010352963562524686
2023-10-24,002352,125.66,顺丰控股,物流,3487.13,2023-10,0.0,10.3,0.002873104549082184,0.0037090083482909098
2023-10-25,002352,126.44,顺丰控股,物流,3504.458,2023-10,0.0,10.3,0.0062072258475249775,0.004969129341320766
2023-10-26,002352,125.48,顺丰控股,物流,3514.145,2023-10,0.0,10.3,-0.007592534008225238,0.0027641934929738543
2023-10-27,002352,128.51,顺丰控股,物流,3562.385,2023-10,0.0,10.3,0.02414727446605025,0.013727378921473132
2023-10-30,002352,130.94,顺丰控股,物流,3583.772,2023-10,0.0,10.3,0.018909034316395568,0.006003562220254111
2023-10-31,002352,125.84,顺丰控股,物流,3572.506,2023-10,0.0,10.3,-0.038949137009317236,-0.0031436151630181985
2023-11-01,002352,124.97,顺丰控股,物流,3571.027,2023-11,-0.2,10.3,-0.0069135410044501855,-0.00041399510595641065
2023-11-02,002352,123.23,顺丰控股,物流,3554.189,2023-11,-0.2,10.3,-0.013923341601984385,-0.004715170173734351
2023-11-03,002352,125.0,顺丰控股,物流,3584.136,2023-11,-0.2,10.3,0.014363385539235551,0.008425832165931624
2023-11-06,002352,128.33,顺丰控股,物流,3632.608,2023-11,-0.2,10.3,0.026639999999999997,0.013524040382396185
2023-11-07,002352,127.64,顺丰控股,物流,3619.759,2023-11,-0.2,10.3,-0.005376763032806098,-0.0035371281459491977
2023-11-08,002352,127.76,顺丰控股,物流,3611.072,2023-11,-0.2,10.3,0.0009401441554373058,-0.0023998835281575648
2023-11-09,002352,128.0,顺丰控股,物流,3612.826,2023-11,-0.2,10.3,0.0018785222291797243,0.00048572833773463664
2023-11-10,002352,128.39,顺丰控股,物流,3586.489,2023-11,-0.2,10.3,0.0030468749999998934,-0.007289861177925516
2023-11-13,002352,128.99,顺丰控股,物流,3579.414,2023-11,-0.2,10.3,0.004673261157411179,-0.0019726813605172033
2023-11-14,002352,130.25,顺丰控股,物流,3582.058,2023-11,-0.2,10.3,0.009768199085200324,0.0007386683965586727
2023-11-15,002352,130.91,顺丰控股,物流,3607.245,2023-11,-0.2,10.3,0.005067178502879077,0.007031432768537016
2023-11-16,002352,131.09,顺丰控股,物流,3572.364,2023-11,-0.2,10.3,0.0013749904514552824,-0.009669706382571697
2023-11-17,002352,130.79,顺丰控股,物流,3568.069,2023-11,-0.2,10.3,-0.0022885040811656543,-0.0012022850974873212
2023-11-20,002352,132.41,顺丰控股,物流,3576.323,2023-11,-0.2,10.3,0.01238626806330756,0.0023132960713483364
2023-11-21,002352,133.19,顺丰控股,物流,3581.067,2023-11,-0.2,10.3,0.005890793746695877,0.0013265021084505335
2023-11-22,002352,130.88,顺丰控股,物流,3544.416,2023-11,-0.2,10.3,-0.01734364441774905,-0.010234659111376554
2023-11-23,002352,130.94,顺丰控股,物流,3561.52,2023-11,-0.2,10.3,0.00045843520782407055,0.004825618663272024
2023-11-24,002352,131.27,顺丰控股,物流,3538.009,2023-11,-0.2,10.3,0.0025202382770734832,-0.006601394910038416
2023-11-27,002352,130.49,顺丰控股,物流,3511.942,2023-11,-0.2,10.3,-0.005941951702597703,-0.00736770313472912
2023-11-28,002352,133.34,顺丰控股,物流,3518.523,2023-11,-0.2,10.3,0.02184075408077235,0.0018738919947995925
2023-11-29,002352,132.86,顺丰控股,物流,3488.307,2023-11,-0.2,10.3,-0.003599820008999499,-0.008587694325147277
2023-11-30,002352,134.72,顺丰控股,物流,3496.203,2023-11,-0.2,10.3,0.013999698931205673,0.002263562238071337
2023-12-01,002352,132.98,顺丰控股,物流,3482.881,2023-12,-0.5,10.0,-0.012915676959620037,-0.003810419475070548
2023-12-04,002352,131.99,顺丰控股,物流,3460.138,2023-12,-0.5,10.0,-0.00744472853060596,-0.006529938863831353
2023-12-05,002352,129.38,顺丰控股,物流,3394.257,2023-12,-0.5,10.0,-0.01977422532010009,-0.019039992046559928
2023-12-06,002352,128.99,顺丰控股,物流,3399.598,2023-12,-0.5,10.0,-0.0030143762559899923,0.0015735402475416382
2023-12-07,002352,129.2,顺丰控股,物流,3391.282,2023-12,-0.5,10.0,0.0016280331808666837,-0.0024461715767569725
2023-12-08,002352,131.51,顺丰控股,物流,3399.462,2023-12,-0.5,10.0,0.01787925696594428,0.0024120671769554125
2023-12-11,002352,132.74,顺丰控股,物流,3419.455,2023-12,-0.5,10.0,0.009352900920082341,0.0058812247349726565
2023-12-12,002352,132.23,顺丰控股,物流,3426.803,2023-12,-0.5,10.0,-0.003842097333132566,0.0021488804502471925
2023-12-13,002352,128.99,顺丰控股,物流,3369.605,2023-12,-0.5,10.0,-0.024502760341828522,-0.01669135926401366
2023-12-14,002352,128.66,顺丰控股,物流,3351.964,2023-12,-0.5,10.0,-0.002558337855647852,-0.005235331737696303
2023-12-15,002352,128.27,顺丰控股,物流,3341.552,2023-12,-0.5,10.0,-0.003031245142235295,-0.0031062386111544438
2023-12-18,002352,128.75,顺丰控股,物流,3329.366,2023-12,-0.5,10.0,0.0037421064941138837,-0.003646808429137116
2023-12-19,002352,127.37,顺丰控股,物流,3334.041,2023-12,-0.5,10.0,-0.010718446601941767,0.0014041712446153376
2023-12-20,002352,126.38,顺丰控股,物流,3297.502,2023-12,-0.5,10.0,-0.007772630917798562,-0.010959373325043154
2023-12-21,002352,127.76,顺丰控股,物流,3330.87,2023-12,-0.5,10.0,0.010919449279949367,0.01011917506039417
2023-12-22,002352,126.95,顺丰控股,物流,3337.228,2023-12,-0.5,10.0,-0.006340012523481597,0.0019088106110416447
2023-12-25,002352,126.98,顺丰控股,物流,3347.451,2023-12,-0.5,10.0,0.00023631350925557015,0.0030633208159587255
2023-12-26,002352,125.93,顺丰控股,物流,3324.79,2023-12,-0.5,10.0,-0.008269018743109147,-0.006769628592024235
2023-12-27,002352,125.06,顺丰控股,物流,3336.357,2023-12,-0.5,10.0,-0.006908600015881894,0.0034790167198530675
2023-12-28,002352,127.88,顺丰控股,物流,3414.54,2023-12,-0.5,10.0,0.022549176395330273,0.023433643342124277
2023-12-29,002352,129.14,顺丰控股,物流,3431.11,2023-12,-0.5,10.0,0.00985298717547689,0.004852776655127844
2024-01-02,002352,125.54,顺丰控股,物流,3386.352,2024-01,-0.3,9.7,-0.02787672293634802,-0.01304475811034922
2024-01-03,002352,124.31,顺丰控股,物流,3378.297,2024-01,-0.3,9.7,-0.00979767404811216,-0.002378665891791476
2024-01-04,002352,122.69,顺丰控股,物流,3347.052,2024-01,-0.3,9.7,-0.013031936288311563,-0.009248742783716124
2024-01-05,002352,122.66,顺丰控股,物流,3329.111,2024-01,-0.3,9.7,-0.000244518705680985,-0.0053602393987306485
2024-01-08,002352,122.84,顺丰控股,物流,3286.056,2024-01,-0.3,9.7,0.0014674710582096573,-0.012932882081732933
2024-01-09,002352,124.82,顺丰控股,物流,3292.499,2024-01,-0.3,9.7,0.01611852816672088,0.001960709129728677
2024-01-10,002352,125.06,顺丰控股,物流,3277.129,2024-01,-0.3,9.7,0.0019227687870533305,-0.004668186687376341
2024-01-11,002352,126.29,顺丰控股,物流,3295.672,2024-01,-0.3,9.7,0.009835279066048308,0.005658306401731483
2024-01-12,002352,124.49,顺丰控股,物流,3284.167,2024-01,-0.3,9.7,-0.014252909969118766,-0.0034909420597680763
2024-01-15,002352,124.46,顺丰控股,物流,3280.92,2024-01,-0.3,9.7,-0.0002409832115028987,-0.0009886829750130888
2024-01-16,002352,125.84,顺丰控股,物流,3300.876,2024-01,-0.3,9.7,0.011087899726820005,0.006082440291137914
2024-01-17,002352,124.04,顺丰控股,物流,3229.082,2024-01,-0.3,9.7,-0.014303877940241572,-0.021749983943656237
2024-01-18,002352,124.52,顺丰控股,物流,3274.729,2024-01,-0.3,9.7,0.003869719445340092,0.014136215803748575
2024-01-19,002352,122.99,顺丰控股,物流,3269.776,2024-01,-0.3,9.7,-0.012287182781882455,-0.0015124915680045925
2024-01-22,002352,120.92,顺丰控股,物流,3218.902,2024-01,-0.3,9.7,-0.01683063663712492,-0.015558863971109838
2024-01-23,002352,119.78,顺丰控股,物流,3231.933,2024-01,-0.3,9.7,-0.009427720807145268,0.004048274846516042
2024-01-24,002352,121.13,顺丰控股,物流,3277.109,2024-01,-0.3,9.7,0.011270662881950111,0.013978012539245022
2024-01-25,002352,123.2,顺丰控股,物流,3342.919,2024-01,-0.3,9.7,0.017089077850243495,0.020081724471172624
2024-01-26,002352,121.52,顺丰控股,物流,3333.821,2024-01,-0.3,9.7,-0.013636363636363669,-0.0027215735708822075
2024-01-29,002352,118.49,顺丰控股,物流,3303.96,2024-01,-0.3,9.7,-0.024934167215273195,-0.008956989592422637
2024-01-30,002352,111.17,顺丰控股,物流,3245.039,2024-01,-0.3,9.7,-0.06177736517849597,-0.017833448346832204
2024-01-31,002352,113.6,顺丰控股,物流,3215.352,2024-01,-0.3,9.7,0.021858415040028722,-0.009148426259283915
2024-02-01,002352,112.07,顺丰控股,物流,3217.711,2024-02,-0.8,8.7,-0.013468309859154926,0.0007336677290696869
2024-02-02,002352,110.18,顺丰控股,物流,3179.628,2024-02,-0.8,8.7,-0.01686445971267947,-0.011835432081998554
2024-02-05,002352,111.08,顺丰控股,物流,3200.422,2024-02,-0.8,8.7,0.008168451624614104,0.006539758739072532
2024-02-06,002352,116.69,顺丰控股,物流,3311.692,2024-02,-0.8,8.7,0.05050414115952462,0.03476729006362289
2024-02-07,002352,118.46,顺丰控股,物流,3343.63,2024-02,-0.8,8.7,0.015168394892450143,0.00964401278862903
2024-02-08,002352,120.59,顺丰控股,物流,3364.93,2024-02,-0.8,8.7,0.01798075299679236,0.006370322075109902
2024-02-19,002352,121.46,顺丰控股,物流,3403.808,2024-02,-0.8,8.7,0.007214528567874634,0.011553880764235913
2024-02-20,002352,122.75,顺丰控股,物流,3410.854,2024-02,-0.8,8.7,0.010620780503869609,0.002070034502533513
2024-02-21,002352,125.99,顺丰控股,物流,3456.871,2024-02,-0.8,8.7,0.0263951120162933,0.013491342637357073
2024-02-22,002352,125.9,顺丰控股,物流,3486.675,2024-02,-0.8,8.7,-0.0007143424081275107,0.008621669712291835
2024-02-23,002352,125.99,顺丰控股,物流,3489.742,2024-02,-0.8,8.7,0.0007148530579823564,0.0008796346089039453
2024-02-26,002352,125.48,顺丰控股,物流,3453.359,2024-02,-0.8,8.7,-0.004047940312723153,-0.01042569909179536
2024-02-27,002352,124.37,顺丰控股,物流,3494.787,2024-02,-0.8,8.7,-0.008846031240038243,0.0119964359338256
2024-02-28,002352,121.94,顺丰控股,物流,3450.26,2024-02,-0.8,8.7,-0.019538473908498943,-0.01274097677483621
2024-02-29,002352,122.99,顺丰控股,物流,3516.083,2024-02,-0.8,8.7,0.008610792192881744,0.019077692695622872
2024-03-01,002352,122.09,顺丰控股,物流,3537.804,2024-03,0.7,8.7,-0.007317668103097752,0.006177612985813985
2024-03-04,002352,121.61,顺丰控股,物流,3540.869,2024-03,0.7,8.7,-0.003931525923499102,0.0008663566438389392
2024-03-05,002352,121.94,顺丰控股,物流,3565.514,2024-03,0.7,8.7,0.002713592632184847,0.006960155826154502
2024-03-06,002352,120.74,顺丰控股,物流,3551.048,2024-03,0.7,8.7,-0.009840905363293406,-0.004057199046196502
2024-03-07,002352,119.57,顺丰控股,物流,3529.72,2024-03,0.7,8.7,-0.009690243498426399,-0.006006114251342121
2024-03-08,002352,119.96,顺丰控股,物流,3544.91,2024-03,0.7,8.7,0.00326168771430968,0.004303457498045171
2024-03-11,002352,122.15,顺丰控股,物流,3589.264,2024-03,0.7,8.7,0.018256085361787466,0.012512024282703926
2024-03-12,002352,125.57,顺丰控股,物流,3597.494,2024-03,0.7,8.7,0.027998362668849586,0.002292949195155325
2024-03-13,002352,124.79,顺丰控股,物流,3572.361,2024-03,0.7,8.7,-0.006211674763080266,-0.006986252096598422
2024-03-14,002352,124.01,顺丰控股,物流,3562.223,2024-03,0.7,8.7,-0.006250500841413542,-0.0028378990813078264
2024-03-15,002352,124.85,顺丰控股,物流,3569.993,2024-03,0.7,8.7,0.006773647286508977,0.002181222231174118
2024-03-18,002352,124.76,顺丰控股,物流,3603.528,2024-03,0.7,8.7,-0.0007208650380455817,0.009393575841745383
2024-03-19,002352,123.47,顺丰控股,物流,3577.63,2024-03,0.7,8.7,-0.010339852516832337,-0.007186845780024376
2024-03-20,002352,125.63,顺丰控股,物流,3585.384,2024-03,0.7,8.7,0.01749412812829032,0.0021673566019961843
2024-03-21,002352,124.25,顺丰控股,物流,3581.09,2024-03,0.7,8.7,-0.010984637427365995,-0.0011976401969774342
2024-03-22,002352,122.06,顺丰控股,物流,3545.002,2024-03,0.7,8.7,-0.017625754527162973,-0.01007737867520786
2024-03-25,002352,121.25,顺丰控股,物流,3525.763,2024-03,0.7,8.7,-0.006636080616090445,-0.00542707733310166
2024-03-26,002352,121.76,顺丰控股,物流,3543.747,2024-03,0.7,8.7,0.0042061855670103565,0.0051007398965841055
2024-03-27,002352,117.08,顺丰控股,物流,3502.787,2024-03,0.7,8.7,-0.038436268068331225,-0.011558387209922194
2024-03-28,002352,116.96,顺丰控股,物流,3520.965,2024-03,0.7,8.7,-0.0010249402118209794,0.005189581895787665
2024-03-29,002352,117.14,顺丰控股,物流,3537.484,2024-03,0.7,8.7,0.0015389876880984588,0.004691611532633644
2024-04-01,002352,117.5,顺丰控股,物流,3595.647,2024-04,0.1,8.3,0.0030732456889193127,0.016441911822074662
2024-04-02,002352,115.22,顺丰控股,物流,3580.676,2024-04,0.1,8.3,-0.01940425531914891,-0.004163645652646153
2024-04-03,002352,113.96,顺丰控股,物流,3567.803,2024-04,0.1,8.3,-0.010935601458080257,-0.003595131198689816
2024-04-08,002352,112.46,顺丰控股,物流,3536.408,2024-04,0.1,8.3,-0.013162513162513156,-0.00879953293385316
2024-04-09,002352,112.52,顺丰控股,物流,3533.487,2024-04,0.1,8.3,0.0005335230304108762,-0.0008259793553232475
2024-04-10,002352,111.23,顺丰控股,物流,3504.709,2024-04,0.1,8.3,-0.011464628510486907,-0.008144362778184866
2024-04-11,002352,110.33,顺丰控股,物流,3504.245,2024-04,0.1,8.3,-0.008091342263777834,-0.00013239330283909556
2024-04-12,002352,110.81,顺丰控股,物流,3475.839,2024-04,0.1,8.3,0.004350584609807084,-0.008106168375784262
2024-04-15,002352,112.46,顺丰控股,物流,3549.076,2024-04,0.1,8.3,0.014890352856240296,0.021070308492424417
2024-04-16,002352,110.45,顺丰控股,物流,3511.115,2024-04,0.1,8.3,-0.017873021518762133,-0.010696023415672218
2024-04-17,002352,112.49,顺丰控股,物流,3565.403,2024-04,0.1,8.3,0.01846989588048875,0.015461755026537238
2024-04-18,002352,112.64,顺丰控股,物流,3569.802,2024-04,0.1,8.3,0.0013334518623877578,0.0012338016207424918
2024-04-19,002352,111.14,顺丰控股,物流,3541.662,2024-04,0.1,8.3,-0.013316761363636354,-0.007882790137940465
2024-04-22,002352,114.77,顺丰控股,物流,3530.905,2024-04,0.1,8.3,0.032661508007918005,-0.003037274590291128
2024-04-23,002352,114.11,顺丰控股,物流,3506.225,2024-04,0.1,8.3,-0.00575063169817891,-0.00698970943709909
2024-04-24,002352,113.21,顺丰控股,物流,3521.622,2024-04,0.1,8.3,-0.007887126456927573,0.004391332558520977
2024-04-25,002352,116.21,顺丰控股,物流,3530.281,2024-04,0.1,8.3,0.02649942584577336,0.0024588101732667678
2024-04-26,002352,116.96,顺丰控股,物流,3584.269,2024-04,0.1,8.3,0.006453833577144907,0.01529283362995737
2024-04-29,002352,117.2,顺丰控股,物流,3623.912,2024-04,0.1,8.3,0.0020519835841315004,0.011060274772903389
2024-04-30,002352,116.69,顺丰控股,物流,3604.394,2024-04,0.1,8.3,-0.004351535836177534,-0.005385892372662515
2024-05-06,002352,119.36,顺丰控股,物流,3657.877,2024-05,0.3,7.2,0.022881138058102657,0.014838277946306766
